Table 4：领券后15天内使用预测结果,,,
用户ID,优惠券ID,领取优惠券日期,领券后15天内使用预测
4295517,7117,20160710,0.120090309
5081949,8059,20160705,0.103088344
5349213,13602,20160721,0.040903229
6402909,6703,20160728,0.178467607
6144861,13602,20160720,0.040903229
6702945,807,20160712,0.105309586
6702945,10385,20160722,0.176875896
6702945,13602,20160715,0.531406357
4629345,13602,20160703,0.051348037
4644705,4850,20160717,0.092018766
4644705,13602,20160723,0.079021956
5194593,9793,20160720,0.24686886
5194593,9793,20160729,0.24686886
5194593,9793,20160715,0.24686886
7090017,8059,20160728,0.073721158
6048609,2978,20160731,0.021799664
6352737,13602,20160714,0.083621836
4303713,3429,20160705,0.118458061
6477669,13602,20160712,0.040903229
7294821,3992,20160719,0.145272485
5731173,10298,20160717,0.042239616
6026085,13602,20160723,0.040903229
5522277,10418,20160711,0.016527377
5786469,13602,20160725,0.030512995
5786469,3429,20160706,0.116406987
6843237,10418,20160701,0.016527377
7147365,1904,20160712,0.037352931
7147365,13602,20160711,0.017093885
5629797,13602,20160722,0.024167026
5131113,13602,20160725,0.041342822
5131113,9983,20160722,0.013729989
5131113,1613,20160706,0.013729989
6980457,8059,20160702,0.073990052
6980457,3429,20160701,0.072345327
6980457,8994,20160706,0.102676873
5671785,10217,20160723,0.172135153
5671785,10217,20160707,0.172135153
5671785,10217,20160727,0.172135153
5671785,10217,20160724,0.172135153
5671785,10217,20160721,0.172135153
5671785,10217,20160710,0.172135153
5671785,10217,20160725,0.172135153
5671785,10217,20160709,0.172135153
5671785,10217,20160716,0.172135153
5671785,10217,20160719,0.172135153
4363113,2978,20160713,0.032077132
4630377,8059,20160704,0.093996429
4630377,3429,20160712,0.099239294
4630377,6134,20160715,0.099239294
4630377,13602,20160724,0.044161955
6227817,12429,20160711,0.074585214
6756201,13779,20160719,0.429679062
6756201,13779,20160701,0.429679062
6756201,11656,20160727,0.429679062
6756201,4613,20160721,0.429679062
6756201,11656,20160721,0.429679062
6756201,13779,20160725,0.429679062
6756201,13779,20160728,0.429679062
6756201,4613,20160727,0.429679062
6756201,4613,20160726,0.429679062
6756201,6730,20160704,0.429679062
6756201,11656,20160726,0.429679062
6756201,11656,20160718,0.429679062
6756201,13779,20160706,0.429679062
6756201,6730,20160714,0.429679062
6756201,4613,20160729,0.429679062
6756201,6730,20160711,0.429679062
6756201,4613,20160728,0.429679062
6756201,6766,20160715,0.429679062
6756201,4613,20160725,0.429679062
6756201,11656,20160707,0.429679062
6756201,12135,20160720,0.429679062
6756201,12135,20160729,0.429679062
6756201,13779,20160705,0.429679062
6756201,13779,20160708,0.429679062
6756201,13779,20160711,0.429679062
4661097,3992,20160727,0.025162689
6240105,8057,20160725,0.02273409
6240105,10418,20160712,0.010612135
7309161,10418,20160729,0.019908019
7309161,2978,20160729,0.038513888
5229417,11802,20160711,0.126654084
6040425,13602,20160725,0.040903229
7358313,2978,20160706,0.038513888
7358313,3429,20160706,0.118458061
5791593,9983,20160720,0.026971052
5290857,5743,20160702,0.130759975
4544361,10771,20160705,0.048664751
6660969,3429,20160723,0.081180889
5097321,13602,20160711,0.041342822
6497133,9983,20160725,0.011241315
5461869,12735,20160725,0.07332079
5461869,9983,20160703,0.010972602
7068525,3429,20160706,0.118458061
7351149,13602,20160710,0.030512995
4746093,13602,20160722,0.017093885
4746093,6132,20160710,0.175815153
5809005,13602,20160716,0.051348037
5550957,13602,20160711,0.021431872
6865773,13602,20160718,0.040967498
6865773,3992,20160728,0.14629085
4552557,13602,20160725,0.210990283
4552557,3992,20160719,0.034851827
4552557,13602,20160730,0.210990283
6711153,2181,20160701,0.02668206
5927793,8059,20160711,0.072679555
5927793,9983,20160711,0.012559354
6453105,11894,20160727,0.058643914
6453105,1904,20160727,0.058643914
7245681,1574,20160715,0.04042602
7245681,8059,20160715,0.063007988
7245681,1391,20160720,0.064303981
7245681,3429,20160716,0.059910715
7245681,9983,20160728,0.009238455
4425585,3992,20160720,0.188650299
4425585,8181,20160706,0.057539297
4425585,8181,20160731,0.057539297
4425585,11224,20160723,0.037631165
6262641,2978,20160714,0.032077132
4692849,8059,20160705,0.084887851
4692849,3429,20160711,0.080313091
5792625,13602,20160701,0.311956919
4745073,13602,20160720,0.041342822
7132017,13602,20160727,0.040967498
6622065,9983,20160715,0.008559489
6367089,10418,20160722,0.011582985
4275057,2978,20160716,0.038513888
6422385,3686,20160730,0.055027049
4326261,13181,20160728,0.033862766
5674869,9983,20160714,0.062587179
5674869,8901,20160715,0.074002915
6218613,13602,20160704,0.040967498
7063413,13602,20160724,0.040903229
7063413,6258,20160724,0.162656067
7352181,13602,20160702,0.030609246
6848373,3445,20160723,0.206990799
6854517,13602,20160728,0.115885189
7140213,7490,20160707,0.029083313
7140213,10446,20160730,0.037054796
7140213,9983,20160725,0.017131955
4787061,13602,20160727,0.040967498
6147957,13602,20160706,0.114914264
6147957,9983,20160715,0.007743144
6682485,429,20160726,0.027900838
4589433,7427,20160704,0.121783196
6690681,7083,20160727,0.165712989
6690681,8012,20160727,0.051942811
6478713,2978,20160719,0.0339973
6478713,13602,20160707,0.030123974
4423545,9983,20160730,0.01397038
6014841,5239,20160706,0.165854794
6804345,10418,20160725,0.008865444
4973433,13602,20160727,0.030451398
6813561,2601,20160703,0.019702071
5775225,785,20160730,0.271052971
5775225,6619,20160708,0.083661011
5001081,11379,20160702,0.076528636
6060921,13602,20160720,0.018265896
4351869,13602,20160704,0.040903229
4376445,8059,20160711,0.083167298
4376445,3429,20160711,0.0738781
6766461,1904,20160701,0.048086752
6766461,7490,20160707,0.048086752
4702077,9983,20160710,0.007847111
4729725,13602,20160705,0.030123974
5304189,6653,20160714,0.099496211
5304189,6653,20160718,0.099496211
5061501,613,20160727,0.038882097
5337981,10418,20160723,0.010612135
5963649,8454,20160702,0.056332721
7275393,11266,20160730,0.089839701
7275393,11266,20160730,0.089839701
6498177,9983,20160721,0.010972602
7296897,3429,20160716,0.074443293
7296897,8059,20160716,0.074428703
7296897,9983,20160720,0.018815011
6261633,3429,20160705,0.118458061
6261633,13602,20160713,0.114914264
5484417,13602,20160729,0.040903229
4197249,13602,20160729,0.040903229
4197249,10418,20160715,0.016527377
4197249,2978,20160725,0.021507006
5247873,13602,20160703,0.127453845
4215681,13602,20160728,0.041342822
5536641,10418,20160715,0.010612135
5536641,1505,20160707,0.053146256
5029761,9983,20160703,0.007847111
7237509,12321,20160727,0.082037551
5689221,3429,20160713,0.074004563
5689221,8059,20160713,0.094944617
5228421,9465,20160716,0.033887858
4199301,12846,20160725,0.039648646
4518789,13602,20160726,0.030123974
6887301,8596,20160728,0.020380923
6887301,8596,20160730,0.020380923
6887301,8915,20160730,0.016084976
4266885,4727,20160709,0.243738013
5329797,7715,20160717,0.152694959
5329797,7715,20160722,0.152694959
6401925,13602,20160714,0.037420974
4832133,8,20160716,0.032289355
4832133,13602,20160722,0.115885189
5372805,3429,20160704,0.081180889
5399433,9983,20160713,0.007743144
4625289,13602,20160707,0.040903229
4643721,13602,20160705,0.051348037
5445513,13602,20160725,0.021431872
5445513,9983,20160726,0.171467388
5445513,3429,20160712,0.095606476
5445513,8635,20160705,0.224384636
7036809,9983,20160723,0.012559354
4699017,11200,20160721,0.048855402
4699017,13602,20160719,0.017156521
6271881,5750,20160708,0.006475122
6271881,5224,20160708,0.259354798
4720521,1904,20160716,0.048086752
6615945,13602,20160702,0.017400981
6615945,10438,20160705,0.027945353
4278153,10418,20160712,0.008865444
4281225,4851,20160703,0.108930278
4281225,7586,20160703,0.075852124
4281225,5647,20160707,0.232699321
6913929,3429,20160715,0.071426261
6983565,4454,20160714,0.103343922
6983565,13602,20160714,0.023174852
6461325,13602,20160722,0.040967498
4639629,2601,20160710,0.016084605
5696397,10418,20160702,0.016527377
5696397,2978,20160703,0.021507006
5174157,13602,20160703,0.017093885
4676493,10418,20160711,0.016501509
4676493,13602,20160706,0.025117386
4676493,10438,20160706,0.063743942
4676493,2978,20160727,0.068488809
5505933,9983,20160730,0.016972534
5505933,13602,20160730,0.040903229
6068109,12735,20160718,0.165172712
6894477,9983,20160728,0.076711181
6894477,13602,20160724,0.050201426
5588877,13602,20160725,0.040903229
5588877,9983,20160728,0.007730577
5853069,2978,20160724,0.020998113
6126477,8059,20160721,0.062240567
6126477,9983,20160710,0.007730577
6126477,13602,20160726,0.030123974
4827021,2941,20160701,0.0557014
4595601,2978,20160723,0.032077132
6997905,13602,20160722,0.040967498
6229905,10438,20160706,0.034212206
4435857,9983,20160712,0.104409093
7326609,3992,20160730,0.070867885
7326609,11876,20160703,0.059709769
7065489,13602,20160720,0.114914264
6024081,13602,20160702,0.051348037
6024081,9983,20160706,0.02357387
5772177,8059,20160729,0.098377969
7360401,2920,20160728,0.0526922
7360401,13602,20160724,0.040903229
4220817,5840,20160705,0.008594005
4220817,9983,20160727,0.0148276
5802897,7375,20160727,0.052621505
5802897,2002,20160725,0.03737712
4500369,10438,20160719,0.028809602
5554065,10418,20160712,0.012142713
5566353,13602,20160721,0.024790323
6371217,13602,20160730,0.041342822
5153685,13602,20160728,0.017121411
6520725,13602,20160701,0.030123974
7046037,594,20160727,0.032711441
5227413,8915,20160726,0.025012709
5227413,8915,20160728,0.025012709
5227413,8596,20160728,0.03295588
5227413,10438,20160702,0.027945353
5227413,9983,20160701,0.023956232
5227413,10418,20160703,0.020013213
6609813,9565,20160706,0.095091214
6609813,7378,20160728,0.095091214
5319573,4727,20160717,0.154724663
5319573,2978,20160728,0.032077132
5844885,13602,20160702,0.058298864
5070741,8499,20160723,0.14688643
5334933,9983,20160726,0.012144885
5334933,13602,20160719,0.024750777
5089173,8059,20160726,0.08300851
4593561,7459,20160714,0.13229323
4593561,3443,20160714,0.215830729
6452121,9983,20160714,0.010972602
6452121,13602,20160723,0.030123974
6461337,13602,20160723,0.054033378
6461337,9983,20160714,0.011484903
5748633,2978,20160712,0.023666436
6811545,13602,20160716,0.254994229
5530521,13602,20160713,0.030403104
4482969,13602,20160721,0.024790323
5035929,10560,20160708,0.06837526
5051289,10418,20160702,0.012142713
5315481,13602,20160727,0.086387608
5063577,2601,20160726,0.028304957
5063577,13602,20160721,0.040903229
7207833,13027,20160727,0.049846051
7207833,11184,20160727,0.032151989
6457245,2978,20160720,0.021507006
4896669,8059,20160721,0.112742457
4958109,10438,20160702,0.04158451
4958109,13602,20160725,0.036933357
5551005,9983,20160703,0.011076301
4767645,12177,20160707,0.075675649
4767645,10418,20160701,0.019908019
4521885,3429,20160715,0.091808906
5335965,10418,20160726,0.016527377
5132193,1574,20160717,0.048181994
5132193,2002,20160718,0.038855739
4613025,3992,20160728,0.073492629
4613025,13602,20160704,0.040967498
5424033,9983,20160715,0.009567374
5165985,13602,20160725,0.040903229
5967777,13602,20160724,0.040967498
4662177,9983,20160718,0.010972602
4662177,11184,20160706,0.016244096
4932513,13602,20160710,0.040903229
4932513,9983,20160720,0.007730577
6247329,3429,20160703,0.072081946
6247329,8059,20160703,0.075409383
6247329,9983,20160727,0.010972602
5734305,10418,20160710,0.009409646
5516193,13602,20160727,0.040967498
6569889,13602,20160716,0.017093885
5592993,4914,20160718,0.127672731
7178145,13602,20160722,0.036266462
4824993,2395,20160728,0.244152347
5101473,13602,20160712,0.040967498
7247781,7083,20160726,0.52924068
5155749,10418,20160731,0.019552881
5204901,11239,20160703,0.040881847
7051173,4924,20160712,0.088962937
4959141,13602,20160711,0.030232887
5499813,13602,20160723,0.024840761
6061989,13602,20160719,0.040967498
6869925,2106,20160705,0.021090311
6706089,10418,20160713,0.010612135
4629417,11799,20160715,0.014532845
4896681,13602,20160721,0.054850689
4896681,9983,20160721,0.025373628
7090089,807,20160721,0.184498339
7090089,9991,20160702,0.050769437
7090089,3806,20160717,0.4430636
5523369,13602,20160717,0.041219089
6328233,11799,20160717,0.014669692
6346665,9983,20160711,0.008640581
6346665,13602,20160711,0.04127799
7148457,3429,20160706,0.118458061
5852073,3992,20160709,0.025387381
5381037,9983,20160727,0.018872814
5654445,9983,20160704,0.02357387
6705069,9983,20160718,0.008686102
6705069,13602,20160725,0.04133221
4914093,13602,20160718,0.017093885
4671405,10418,20160713,0.017626456
6831021,13602,20160724,0.051348037
4235181,9983,20160702,0.008573392
6643629,9983,20160707,0.011241315
6910893,1297,20160728,0.155110647
6910893,1297,20160729,0.155110647
6910893,1297,20160723,0.155110647
5344173,1950,20160709,0.009228394
5344173,1950,20160705,0.009228394
6691761,13602,20160726,0.030123974
6691761,9983,20160713,0.007730577
6704049,5004,20160721,0.455335428
5936049,13602,20160730,0.040967498
6206385,3429,20160721,0.074443293
6206385,8059,20160716,0.074428703
6212529,11682,20160721,0.124610917
7278513,13602,20160703,0.040903229
6009777,12429,20160716,0.047566983
6009777,13602,20160706,0.040967498
6280113,4727,20160710,0.131772274
6280113,13933,20160701,0.132491895
6556593,1849,20160729,0.263657558
6556593,1759,20160729,0.070108313
6556593,9306,20160729,0.171621897
6556593,8659,20160729,0.141275684
6310833,13602,20160717,0.040903229
6329265,9983,20160709,0.02357387
6329265,13602,20160701,0.051348037
6602673,3992,20160701,0.240653248
7209909,13320,20160724,0.367502986
5643189,13602,20160713,0.041554707
5437365,13602,20160703,0.051225983
6527925,8059,20160710,0.08300851
6527925,13602,20160720,0.040903229
4961205,9983,20160727,0.008686102
4961205,13602,20160723,0.04133221
6288309,13602,20160724,0.486015793
6825909,10453,20160723,0.030031267
7354293,3095,20160730,0.0976902
6340533,13602,20160718,0.040903229
6085557,13602,20160725,0.040903229
4251573,13602,20160723,0.024790323
4251573,9983,20160705,0.01216454
4273077,3484,20160716,0.06915135
6644661,10418,20160711,0.016527377
6644661,2978,20160711,0.023666436
7224249,3095,20160728,0.096714283
4874169,10418,20160712,0.010612135
7239609,13602,20160706,0.030123974
7239609,9983,20160728,0.008559489
4373433,12027,20160703,0.048086752
4373433,8059,20160712,0.094944617
4373433,1904,20160703,0.048086752
4373433,12713,20160703,0.094944617
6210489,2601,20160709,0.019702071
6210489,785,20160730,0.101843117
4640697,13602,20160711,0.045538939
6222777,2978,20160718,0.02514723
5460921,2978,20160723,0.032077132
7319481,10082,20160711,0.180554572
6278073,10418,20160718,0.010914474
5768121,2601,20160719,0.016084605
6056889,2978,20160701,0.037263304
6056889,10438,20160710,0.028500061
6056889,13602,20160719,0.017282206
5543865,4810,20160703,0.192428563
6606777,10418,20160704,0.016527377
6643641,13602,20160705,0.063186822
6181821,13602,20160723,0.030171839
5939133,11894,20160710,0.028815939
5939133,1904,20160710,0.028815939
7008189,13602,20160727,0.051348037
5963709,13602,20160710,0.017254426
4655037,3429,20160720,0.061082757
4655037,9983,20160718,0.007743144
4655037,13602,20160725,0.017121411
4655037,8059,20160703,0.062240567
4655037,13803,20160702,0.038597869
4701117,10418,20160705,0.010612135
7091133,13602,20160724,0.017121411
7091133,10438,20160703,0.070472459
5545917,2978,20160725,0.023666436
5545917,10418,20160702,0.016527377
5545917,10438,20160702,0.037574678
6338493,10694,20160713,0.13398578
6338493,10694,20160731,0.13398578
6338493,13602,20160722,0.043868671
6338493,9983,20160715,0.011840697
6338493,10694,20160725,0.13398578
6338493,10694,20160719,0.13398578
6338493,10694,20160710,0.13398578
6338493,10694,20160716,0.13398578
6991809,2309,20160726,0.052052599
6991809,7083,20160726,0.584542854
